Account,trade_date,daily_volume,daily_fee,total_trades,avg_trade_size,buy_volume,sell_volume,net_flow,value,classification
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-29,104475.19,36.56,5,20895.04,89478.89,14996.3,74482.59,67,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-29,4223.82,1.48,1,4223.82,0,4223.82,-4223.82,67,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-30,125018.75,43.76,6,20836.46,125018.75,0,125018.75,67,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-01,87025.45,30.46,3,29008.48,87025.45,0,87025.45,54,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-03,277373.29,97.08,4,69343.32,0,277373.29,-277373.29,48,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-03,330.51,0.07,6,55.08,172.18,158.33,13.85,48,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-03,4978.85,1.74,1,4978.85,0,4978.85,-4978.85,48,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-04,53999.34,18.9,3,17999.78,0,53999.34,-53999.34,67,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-04,4999.41,1.75,1,4999.41,0,4999.41,-4999.41,67,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-05,23986.05,8.4,1,23986.05,0,23986.05,-23986.05,69,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-05,82.3,0.01,2,41.15,40.69,41.61,-0.92,69,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-06,206016.43,72.11,5,41203.29,179016.9,26999.53,152017.37,71,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-07,98901.26,34.62,4,24725.32,35623.46,63277.8,-27654.34,68,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-07,47.59,0,1,47.59,0,47.59,-47.59,68,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-07,9768.73,3.42,2,4884.36,4772.09,4996.64,-224.55,68,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-08,65834.19,23.04,4,16458.55,65834.19,0,65834.19,64,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-08,139.38,0.03,3,46.46,92.7,46.68,46.02,64,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-09,216990.58,75.94,5,43398.12,51001.63,165988.95,-114987.32,55,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-09,4975.54,1.74,1,4975.54,0,4975.54,-4975.54,55,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-10,156882,54.91,7,22411.71,123891.36,32990.64,90900.72,66,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-11,63248.95,22.14,1,63248.95,0,63248.95,-63248.95,53,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-12,45004.64,15.75,3,15001.55,45004.64,0,45004.64,56,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-12,10174.92,3.55,4,2543.73,5196.24,4978.68,217.56,56,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-13,188144.09,65.85,7,26877.73,39004.93,149139.16,-110134.23,57,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-13,4974.81,1.74,1,4974.81,0,4974.81,-4974.81,57,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-14,145853.4,51.04,5,29170.68,145853.4,0,145853.4,66,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-15,234922.57,82.22,7,33560.37,59980.26,174942.31,-114962.05,64,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-16,158780.89,55.57,6,26463.48,125785.35,32995.54,92789.81,70,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-16,3840.07,1.34,1,3840.07,0,3840.07,-3840.07,70,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-18,126303.14,44.21,3,42101.05,29889.28,96413.86,-66524.58,73,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-19,29998.09,10.5,1,29998.09,29998.09,0,29998.09,72,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-20,33003.4,11.55,2,16501.7,33003.4,0,33003.4,70,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-20,5121.35,1.79,1,5121.35,0,5121.35,-5121.35,70,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-21,482127.94,168.76,18,26784.89,36029.03,446098.91,-410069.88,76,"Extreme Greed"
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-21,618820.65,216.59,18,34378.93,275198.59,343622.06,-68423.47,76,"Extreme Greed"
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-22,44995.29,15.75,1,44995.29,0,44995.29,-44995.29,76,"Extreme Greed"
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-23,10.56,0,1,10.56,0,10.56,-10.56,76,"Extreme Greed"
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-23,74038.46,25.91,3,24679.49,49990.08,24048.38,25941.7,76,"Extreme Greed"
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-05-23,327801.58,87.54,243,1348.98,172872.85,154928.73,17944.12,76,"Extreme Greed"
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-24,50811.9,17.78,1,50811.9,0,50811.9,-50811.9,74,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-25,25007.15,8.75,1,25007.15,25007.15,0,25007.15,76,"Extreme Greed"
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-05-25,4983.98,1.47,9,553.78,2484.91,2499.07,-14.16,76,"Extreme Greed"
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-26,50763.45,17.76,2,25381.72,0,50763.45,-50763.45,75,"Extreme Greed"
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-05-26,3213.22,1,5,642.64,494.66,2718.56,-2223.9,75,"Extreme Greed"
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-05-27,151115.72,45.75,158,956.43,76102.26,75013.46,1088.8,74,Greed
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-05-29,30567.34,19.43,5,6113.47,30567.34,0,30567.34,72,Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-05-29,53701.42,17.4,134,400.76,26337.1,27364.32,-1027.22,72,Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-05-30,2838.09,0.97,7,405.44,1783.32,1054.77,728.55,73,Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-05-31,3636.14,1.28,11,330.56,1805.38,1830.76,-25.38,73,Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-01,12834.62,4.5,19,675.51,6371.53,6463.09,-91.56,72,Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-02,29464.51,7.63,83,354.99,10703.07,18761.44,-8058.37,73,Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-03,21466.86,5.29,63,340.74,14384.74,7082.12,7302.62,73,Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-04,24243.41,7.32,44,550.99,12095.62,12147.79,-52.17,73,Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-05,25350.77,6.98,52,487.51,12647.34,12703.43,-56.09,75,"Extreme Greed"
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-06,137557.76,36.7,194,709.06,68641.61,68916.15,-274.54,78,"Extreme Greed"
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-07,785972.7,275.09,4,196493.18,591353.21,194619.49,396733.72,77,"Extreme Greed"
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-07,1086.13,0.2,2,543.07,1086.13,0,1086.13,77,"Extreme Greed"
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-07,311529.93,97.52,234,1331.32,156642.75,154887.18,1755.57,77,"Extreme Greed"
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-08,45002.65,15.75,3,15000.88,45002.65,0,45002.65,72,Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-08,52349.23,18.34,15,3489.95,24445.38,27903.85,-3458.47,72,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-09,20999.96,7.35,1,20999.96,20999.96,0,20999.96,75,"Extreme Greed"
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-09,1410.26,0.16,2,705.13,1410.26,0,1410.26,75,"Extreme Greed"
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-10,24000.3,8.4,1,24000.3,24000.3,0,24000.3,72,Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-10,22587.63,6.25,37,610.48,11278.16,11309.47,-31.31,72,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-11,276003.46,96.6,8,34500.43,276003.46,0,276003.46,74,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-11,78468,26.74,5,15693.6,78468,0,78468,74,Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-11,18808.46,6.56,20,940.42,9378.69,9429.77,-51.08,74,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-12,1520.97,0.23,1,1520.97,1520.97,0,1520.97,72,Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-12,191886.99,63.6,167,1149.02,106886.71,85000.28,21886.43,72,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-06-13,11.97,0,1,11.97,11.97,0,11.97,70,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-13,132565.25,33.39,4,33141.31,81609.43,50955.82,30653.61,70,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-14,97988.96,34.3,2,48994.48,97988.96,0,97988.96,74,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-14,41879.7,4.67,13,3221.52,41879.7,0,41879.7,74,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-15,592097.63,207.23,6,98682.94,108002.32,484095.31,-376092.99,74,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-15,126252.62,44.2,4,31563.16,0,126252.62,-126252.62,74,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-16,25235.08,8.83,2,12617.54,0,25235.08,-25235.08,71,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-17,252491.58,88.37,9,28054.62,134115.25,118376.33,15738.92,71,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-17,115888.54,40.57,2,57944.27,115888.54,0,115888.54,71,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-18,62998.22,22.05,2,31499.11,62998.22,0,62998.22,74,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-18,200316.57,45.11,6,33386.1,175017.06,25299.51,149717.55,74,Greed
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-06-19,23168.39,7.24,3,7722.8,23168.39,0,23168.39,64,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-19,190061.52,66.52,1,190061.52,0,190061.52,-190061.52,64,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-19,203841.21,65.1,7,29120.17,0,203841.21,-203841.21,64,Greed
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-06-20,169507.75,0,8,21188.47,0,169507.75,-169507.75,60,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-20,29997.36,10.5,2,14998.68,0,29997.36,-29997.36,60,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-20,8485.69,2.97,2,4242.84,0,8485.69,-8485.69,60,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-21,74216.28,25.98,4,18554.07,74216.28,0,74216.28,63,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-21,102048.21,35.3,3,34016.07,77023.34,25024.87,51998.47,63,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-22,18000.21,6.3,1,18000.21,18000.21,0,18000.21,53,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-22,151594.06,34.23,4,37898.52,74999.89,76594.17,-1594.28,53,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-23,1792.12,0.18,5,358.42,0,1792.12,-1792.12,55,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-24,252007.37,88.2,8,31500.92,252007.37,0,252007.37,51,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-24,150995.43,15.35,5,30199.09,149999.84,995.59,149004.25,51,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-25,103099.08,36.09,4,25774.77,52649.76,50449.32,2200.44,30,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-26,364194.84,127.47,5,72838.97,0,364194.84,-364194.84,46,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-26,995.82,0.08,27,36.88,995.82,0,995.82,46,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-27,119990.08,42,5,23998.02,0,119990.08,-119990.08,40,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-27,10496.87,3.56,2,5248.44,499.59,9997.28,-9497.69,40,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-29,223530.97,78.24,4,55882.74,193337.78,30193.19,163144.59,30,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-29,56564.14,382.04,11,5142.19,54162.48,2401.66,51760.82,30,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-30,29999.27,10.5,1,29999.27,29999.27,0,29999.27,47,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-30,521.42,6.54,9,57.94,163.05,358.37,-195.32,47,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-01,97200.55,34.02,4,24300.14,17998.74,79201.81,-61203.07,53,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-01,265469.6,391.26,21,12641.41,398.88,265070.72,-264671.84,53,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-02,33347.47,11.44,10,3334.75,32849.02,498.45,32350.57,51,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-03,103880.08,36.36,4,25970.02,103880.08,0,103880.08,50,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-03,75720.58,26.27,6,12620.1,75720.58,0,75720.58,50,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-04,255022.22,89.25,6,42503.7,255022.22,0,255022.22,44,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-04,175545.79,23.76,8,21943.22,175545.79,0,175545.79,44,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-05,270298.74,94.61,7,38614.11,270298.74,0,270298.74,29,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-05,1991.15,0.51,12,165.93,1991.15,0,1991.15,29,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-06,2490.17,344.34,6,415.03,873.43,1616.74,-743.31,26,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-07,498.75,0.06,7,71.25,0,498.75,-498.75,29,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-08,497.64,0.02,1,497.64,497.64,0,497.64,28,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-09,2736.45,0.38,13,210.5,0,2736.45,-2736.45,27,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-10,671917.11,235.17,4,167979.28,60003.34,611913.77,-551910.43,28,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-10,15983.1,5.59,3,5327.7,0,15983.1,-15983.1,28,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-11,169887.02,59.46,5,33977.4,84005.88,85881.14,-1875.26,29,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-12,76006.65,26.6,3,25335.55,76006.65,0,76006.65,25,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-12,13576.32,4.75,1,13576.32,13576.32,0,13576.32,25,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-13,138690.01,48.54,1,138690.01,0,138690.01,-138690.01,25,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-13,499.18,0.17,1,499.18,0,499.18,-499.18,25,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-14,84001.13,29.4,5,16800.23,0,84001.13,-84001.13,33,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-15,167993.85,58.8,5,33598.77,0,167993.85,-167993.85,52,Neutral
0x271b280974205ca63b716753467d5a371de622ab,2024-07-15,30351,10.2,2,15175.5,15176,15175,1,52,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-16,144000.57,50.4,3,48000.19,0,144000.57,-144000.57,65,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-17,164934.32,57.73,3,54978.11,0,164934.32,-164934.32,69,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-17,9990.67,3.5,1,9990.67,0,9990.67,-9990.67,69,Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-17,451080.54,145.32,195,2313.23,214452.88,236627.66,-22174.78,69,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-18,642356.11,224.83,5,128471.22,642356.11,0,642356.11,61,Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-18,7348.74,2.56,5,1469.75,7348.74,0,7348.74,61,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-19,146122.7,51.14,4,36530.68,0,146122.7,-146122.7,60,Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-19,4146.72,1.45,5,829.34,999.73,3146.99,-2147.26,60,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-20,99879.67,34.96,3,33293.22,99879.67,0,99879.67,74,Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-20,144482.54,45.77,154,938.2,29587.7,114894.84,-85307.14,74,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-21,43995.18,15.4,2,21997.59,43995.18,0,43995.18,74,Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-21,190312.28,49.12,354,537.61,84972.51,105339.77,-20367.26,74,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-22,225308.37,78.86,6,37551.39,99995.25,125313.12,-25317.87,70,Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-22,78905.43,18.81,114,692.15,50759.53,28145.9,22613.63,70,Greed
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-07-23,245547.44,24.46,215,1142.08,0,245547.44,-245547.44,71,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-23,23994.47,8.4,1,23994.47,23994.47,0,23994.47,71,Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-23,88984.63,26.42,90,988.72,85985.11,2999.52,82985.59,71,Greed
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-07-24,0.67,0,2,0.34,0,0.67,-0.67,69,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-24,28011.55,9.8,19,1474.29,28010.69,0.86,28009.83,69,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-24,5957.84,33.56,5,1191.57,5957.63,0.21,5957.42,69,Greed
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-07-24,1.28,0,3,0.43,0,1.28,-1.28,69,Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-24,35236.59,11.72,14,2516.9,24136.02,11100.57,13035.45,69,Greed
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-07-25,0.94,0,1,0.94,0,0.94,-0.94,68,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-25,519380.44,181.78,11,47216.4,519380.44,0,519380.44,68,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-25,9173.93,42.41,3,3057.98,9173.93,0,9173.93,68,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-26,150009.65,52.51,2,75004.83,150009.65,0,150009.65,68,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-26,252476.63,109.18,2,126238.32,50,252426.63,-252376.63,68,Greed
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-07-26,0.81,0,1,0.81,0,0.81,-0.81,68,Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-26,146100.56,44.9,64,2282.82,70429.21,75671.35,-5242.14,68,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-27,900756.99,315.26,6,150126.16,112007.31,788749.68,-676742.37,72,Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-27,4442.76,1.56,4,1110.69,0,4442.76,-4442.76,72,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-28,31999.69,11.2,1,31999.69,31999.69,0,31999.69,71,Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-28,11254.99,3.94,4,2813.75,8756.13,2498.86,6257.27,71,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-29,300241.35,105.08,2,150120.67,150064.27,150177.08,-112.81,74,Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-29,26957.79,9.42,7,3851.11,11943.28,15014.51,-3071.23,74,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-30,36006.47,12.6,1,36006.47,36006.47,0,36006.47,67,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-31,40005.14,14,1,40005.14,40005.14,0,40005.14,61,Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-31,44501.4,15.54,20,2225.07,24543.89,19957.51,4586.38,61,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-01,143995.01,50.4,3,47998.34,143995.01,0,143995.01,52,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-01,35064.43,40.65,6,5844.07,35064.43,0,35064.43,52,Neutral
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-08-01,0.74,0,1,0.74,0,0.74,-0.74,52,Neutral
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-08-01,48714.35,17.08,20,2435.72,36543.92,12170.43,24373.49,52,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-02,295967.16,103.59,6,49327.86,295967.12,0.04,295967.08,57,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-02,70586.13,31.51,3,23528.71,35032.59,35553.54,-520.95,57,Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-08-02,29767.08,10.41,6,4961.18,0,29767.08,-29767.08,57,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-03,112478.99,39.37,2,56239.5,112478.99,0,112478.99,37,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-03,25012.14,15.72,2,12506.07,25012.14,0,25012.14,37,Fear
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-08-03,0.65,0,1,0.65,0,0.65,-0.65,37,Fear
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-08-03,4534.09,1.59,1,4534.09,4534.09,0,4534.09,37,Fear
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-03,148506.99,51.98,1,148506.99,148506.99,0,148506.99,37,Fear
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-04,134929.87,48.49,2,67464.94,599.37,134330.5,-133731.13,34,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-04,901551.09,315.54,4,225387.77,177658.01,723893.08,-546235.07,34,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-04,135069.22,69.21,8,16883.65,135069.19,0.03,135069.16,34,Fear
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-08-04,0.01,0,1,0.01,0,0.01,-0.01,34,Fear
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-08-04,36193.88,12.68,16,2262.12,18042.44,18151.44,-109,34,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-05,213738.16,74.81,4,53434.54,100897.9,112840.26,-11942.36,26,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-05,146567.12,77.29,13,11274.39,95747.95,50819.17,44928.78,26,Fear
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-08-05,40082.51,14.06,15,2672.17,19961.04,20121.47,-160.43,26,Fear
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-05,20107.61,36.6,2,10053.8,20107.61,0,20107.61,26,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-06,60707.38,61.71,11,5518.85,60257.44,449.94,59807.5,17,"Extreme Fear"
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-08-06,771,0.89,12,64.25,376.7,394.3,-17.6,17,"Extreme Fear"
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-07,1992.73,3.5,14,142.34,798.18,1194.55,-396.37,29,Fear
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-08-07,0.04,0,11,0,0,0.04,-0.04,29,Fear
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-07,500,0.21,1,500,500,0,500,29,Fear
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-08,459.28,0.16,2,229.64,0,459.28,-459.28,20,"Extreme Fear"
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-08,15840.07,6.49,4,3960.02,15840.07,0,15840.07,20,"Extreme Fear"
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-08-09,0.12,0,1,0.12,0,0.12,-0.12,48,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-09,132038,46.22,2,66019,19992.54,112045.46,-92052.92,48,Neutral
